Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_Jun,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Returning_Visitor,Revenue
0.0,0.0,0.0,0.0,31.277987067846578,2509.9154823276426,0.0036408401442117,0.0120975867694853,24.68972333255028,0.0,2.0,2.4277987067846576,4.283396120353974,4.144402586430685,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9724060858472844,13.55797444057867,2.1215507607309103,366.5518782830543,39.88962434338914,1616.528897210812,0.0003285156056797,0.0108455536924932,11.797095664242452,0.0,2.0,1.8784492392690892,2.756898478538179,2.8784492392690897,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.2328057023314917,1.7169420546947518,0.0,0.0,17.862445618651932,825.9986517096393,0.0015019722956359,0.043213965547819,1.6194855764565383,0.0,2.0,2.0,3.349208553497238,1.8835971488342544,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4.38663385574181,49.67011181828184,0.0,0.0,15.022276907096984,832.4118456160442,0.0,0.0111785842370794,4.0897414400703385,0.0,1.2044553814193968,1.2044553814193968,1.7955446185806032,6.773267711483618,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,6.084292188437414,95.08429218843742,0.0261630807228058,0.0282703854337411,82.86039587964758,0.0,1.0842921884374137,1.0842921884374137,3.74712343468776,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.75993678464353,205.2270001435589,1.519873569287061,43.60137301892256,124.8203476844606,3825.773450383416,0.0081835396923084,0.0200172723638936,22.247699976242203,0.0,2.0,2.0,1.0,2.620031607678235,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,110.4420582980502,5234.755102879112,0.0024514902235264,0.0163523707052415,0.0,0.0,2.0,2.0,1.2947055320334773,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2.6800741650646915,25.840037082532344,0.0,0.0,19.04022249519408,386.7515475931054,0.0057986557582024,0.0304916777442708,2.398244040133806,0.0,1.8400370825323455,3.520111247597037,1.3199258349353085,3.840037082532346,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3.957315328812502,73.0777164287969,1.0,58.00711411186458,12.170738684749992,777.261865567346,8.755829768283321e-05,0.0156260890755047,11.099687817556458,0.0,2.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.6537299561291707,9.370129371184774,0.8716399415055607,17.650708815487604,117.1402897221514,5159.651827912152,0.0044682560844537,0.0301201143038654,0.0,0.0,2.0,2.0,3.21790998537639,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
10.375407889153038,336.5317922998943,2.812296055423481,267.3035375371323,95.62132899762264,3623.98451423074,0.0017861227359744,0.0049809960908104,2.869950605432267,0.0,2.0,2.0,1.0,7.563111833729557,0,0,0,0,0,0,0,0,0,0,0,0,1,1
11.48606724909332,753.0625716660142,7.865843085448922,716.3899999999921,48.07842591092435,3644.3125951068646,0.0045028251997357,0.0158545959867052,8.05964680431626,0.0,2.16202241636444,2.0,1.3240448327288794,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.2604755657327755,7.163078057651326,0.0,0.0,20.739524434267224,944.76464955202,0.0,0.0098759641403537,85.49849043159924,0.0,2.0,3.479048868534449,2.302377828663878,2.7395244342672243,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.0,0.0,0.0,0.0,10.39872926105584,295.2059971723259,0.0,0.021827918507449,85.49849043159924,0.0,2.0,2.0,4.5664548768426405,5.468360985258877,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7.322835819242261,55.03978961586414,0.0,0.0,128.27108742523862,5967.93415762719,0.0018544112198636,0.0137654930495248,8.317490702605246,0.0,2.0,3.156353946688522,2.437569297792348,2.2395948829653918,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.0,16.46976954878844,3.0,136.8554113668672,112.88430745836251,3812.147159584451,0.0152795606022863,0.0316982321542865,7.350813469297982,0.0,1.378615391926171,1.378615391926171,1.0,2.621384608073829,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3.6430318513058304,48.18704187809947,0.0,0.0,100.96087889953633,4806.774125071624,0.0079310917860272,0.0214515348916958,1.600903618865241,0.0,2.0,2.0,1.3569681486941696,1.8215159256529152,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3.729349177040894,113.36441394521408,0.0,0.0,19.67428031581661,688.7839956882088,0.0028032728451989,0.0113415915424065,25.57046506152821,0.0,2.513767215306071,1.7568836076530354,1.2431163923469646,3.9449311387757167,0,0,0,0,0,0,1,0,0,0,0,0,1,1
9.666693407006138,281.70575104883505,4.809539089717793,248.4285169928804,60.42861726915338,2270.7229091100107,0.0037296316300103,0.0064707358622476,46.75248742988886,0.028569136542331,2.047615227570552,2.0,1.142845682711655,2.0952304551411034,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1.0408690670720857,12.551732405473157,0.0,0.0,28.346094926846632,919.433635897228,0.0,0.0169382304479332,7.872694055035982,0.0,2.040869067072085,4.877392798783744,4.0,1.9591309329279143,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,25.63437017953613,458.3095046103137,0.0068749977425519,0.0226785728639735,37.32273059300079,0.0,1.0718752537086245,1.2156257611258734,2.071875253708624,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1.0,17.869074542912053,0.0,0.0,20.728825292020964,978.1392350065406,0.0082778343951388,0.0180576394812172,61.35674883511383,0.0,2.0,3.738345257746069,7.317793676994759,1.4205515807513105,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.489028549388108,347.8103905830856,3.0,121.99310825624994,45.58683425926573,2892.443628131766,0.0013361435593915,0.0092388421411527,50.41456171012337,0.0,2.195611419755243,2.0,1.5868342592657283,3.706582870367136,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,17.98809553115215,773.1202400587194,0.0,0.0125,46.65890131201108,0.0,1.0119044688478502,1.0119044688478502,2.9761910623042995,1.0119044688478502,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8.507427695054716,276.4348750314074,5.002971078021886,698.8924550833785,282.56387817747054,8701.142696919998,0.0063413584906469,0.0223532973037872,1.1629458246962472,0.0,2.0,2.0,1.997028921978114,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0.0,0.0,0.0,0.0,30.59983285654368,1258.684239260597,0.0033332975355871,0.016805745389121,0.0,0.0,3.0,2.0,1.6499930356893202,7.199944285514561,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2.4196678097420907,105.68005272114648,0.0,0.0,6.419667809742091,105.0853748437287,0.0,0.0249742761652101,70.4524135553453,0.0,1.419667809742091,1.419667809742091,3.5180068584525457,3.160664380515818,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1.2254573867376588,50.98917898886742,0.0,0.0,49.23627839787024,2071.996494953009,0.0,0.0140842920610105,12.624960745537802,0.0,1.7745426132623412,4.098170453049365,3.5782017071636107,4.127286933688294,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,8.064899217231725,169.4084135368134,0.0012979843446344,0.0038939530339034,37.31488771117475,0.0,2.0,4.805302348304826,1.3893953033903486,5.519193737853798,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.748133926302586,12.079846404067933,0.0,0.0,12.503732147394828,331.60821639329083,0.0,0.0093694460841894,19.746652601469208,0.0,2.251866073697414,1.625933036848707,1.625933036848707,5.625933036848707,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4168492394934024,0.0,0.0,0.0,18.168492394934024,995.84120908702,0.0,0.0169310687210974,12.292603396515515,0.0,2.0,2.0,3.4168492394934025,4.33260304202639,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,17.97147975418872,0.3775144612937703,11.778451192365631,36.90768799681901,813.7314024071131,0.0,0.0235335747417205,3.5959358765273035,0.3734913232237378,2.0,2.755028922587541,1.7550289225875406,3.244971077412459,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.7894608531621571,7.105147678459414,0.0,0.0,16.158087202567643,858.938602873419,0.0112780119624705,0.0419724260067975,3.685765900241762,0.0,1.6316174405135286,1.0,6.0,9.105147678459414,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3.9837762111395545,103.92248960589636,0.0,0.0,27.354965051813927,1220.4341238782015,0.0,0.0071800889581494,37.25654719187856,0.0,2.677482525906964,2.0,2.693706314767409,1.3387412629534818,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,24.0,1156.376708436567,0.026786137267905,0.0435475681072339,36.78924438808417,0.0,1.5616813893646104,1.5616813893646104,3.4383186106353896,4.931769725552272,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,12.593112778324729,894.5526130642709,0.0033907267116648,0.0151147868302169,20.20455916925248,0.2441323330051636,2.0,3.220661665025818,3.9655638916236366,3.220661665025818,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6.138425961128674,140.19092577103385,0.0,0.0,15.532222306708816,416.3806184545903,0.0069742798438764,0.0303031889209809,33.32096947829111,0.0,1.0,1.0,2.116944423322796,2.74462961554853,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,21.0,454.4432116831614,0.0,0.0140196111900479,14.88669293995573,0.0,3.1598403831503306,1.0,1.0,2.5601064112331127,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.094802517954383,81.10376723870891,3.368503147442979,375.55172636583535,13.463305665397362,435.237450411512,0.007494183798397,0.0141282672858576,33.228486720644945,0.0,2.0,2.0,1.0,8.357796223068425,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.650601297158203,198.4409140369699,0.0,0.0,56.68071232300293,1965.6843245798927,0.0031440026279776,0.0131897005614352,5.850979585516374,0.0,2.650601297158203,1.8253006485791012,7.650601297158203,8.602405188632812,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,33.30161984931835,894.6002665379851,0.0,0.0022969763578111,82.90339994679236,0.0,2.0,2.6508099246591743,4.372975188352064,3.952429773977523,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.3988806740264399,11.866700052286587,0.1994403370132199,3.988806740264399,61.57593449156846,5524.695542396328,0.0102122689198859,0.0284907565941882,10.934178417354255,0.0,2.0,2.9972016850661,1.0,1.9972016850661,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,4.73236918754011,112.93697599630744,0.0104624171217949,0.0104624171217949,74.4008828302508,0.0,1.0,1.0,2.098553781310166,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.8618660035158208,12.15231064957307,0.0,0.0,8.707200994726268,209.9391985079106,0.0,0.0158380293015618,85.49849043159924,0.0,2.0,2.0,1.8618660035158208,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.61741117632908,19.323367971373607,0.0,0.0,0.38258882367092,0.0,0.0,0.0563764805220449,0.0,0.0,1.61741117632908,1.61741117632908,1.61741117632908,6.76517764734184,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11.977490059812183,275.491092188866,4.651660039874789,132.98804215186473,377.1243687838189,8701.142696919998,0.0046920012593122,0.0105664073541534,6.238531977181643,0.0,1.3258300199373945,1.3258300199373945,4.303320079749578,2.6741699800626053,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0.2376142001946425,0.0,0.0,0.0,16.95045680077857,2321.27786034125,0.0,0.0158226247455513,15.973243160024358,0.0,2.0,2.0,1.475228400389285,2.1880710009732125,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,9.535458308959342,256.92661265355616,0.0107091661791868,0.0239991197372847,15.09450765012719,0.0,2.464541691040659,2.0,7.606374926878024,6.180875219365929,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.918902764345688,147.55002988596047,0.0,0.0,13.216458534814675,1225.02217913587,0.0204200612257035,0.0359769573228939,5.833841399462843,0.0,2.918902764345688,2.0,2.405486178271558,1.0810972356543118,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5.057109154166811,119.72882981805444,0.0,0.0,68.39937087778048,2040.898231928575,0.0002657764456091,0.0125345762222453,5.420853991538366,0.0,2.0,3.3714061027778746,3.2000786402774395,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.277926429822163,815.2907338759896,2.0,47.351795086823245,14.156388007004114,882.0888911648984,0.0,0.0293046023435434,2.766345967135825,0.0,2.0,2.0,4.02234114385773,4.97765885614227,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0.8343778636564078,3.337511454625631,0.0,0.0,31.17188931828204,676.6326402399733,0.0053830830720779,0.0096652929152034,16.220087085585206,0.6675022909251263,1.834377863656408,1.834377863656408,2.6687557273128157,3.6687557273128153,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1.0,6.0,0.6483650266621512,4.538555186635058,21.483650266621517,587.3592776373928,0.0,0.0179030416727295,77.91603562006182,0.0,1.0,1.0,6.593460106648605,3.2967300533243025,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.1886273463434627,56.94313673171732,0.0,0.0,34.5090187707477,1400.6438860790115,0.0003309251756421,0.0117682546465117,12.519923820747984,0.0,1.0628757821144876,1.188627346343463,2.1257515642289757,7.622745307313075,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7.225588033216443,156.62163237754987,2.7548823933567115,367.4587817928114,149.63570907518022,7305.908067589263,0.0022708755502971,0.008378163051582,8.860260351840346,0.0,2.0,2.0,2.2451176066432885,5.735352819929865,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2.566016873684098,101.67510035157694,2.0,615.9268161859773,59.77381438947492,2112.593023309613,0.0024188755624287,0.0166035800059921,42.1078503064694,0.0,2.0,2.0,3.7546891649121306,1.8113277087719672,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.0,204.04513489988733,0.0,0.0,27.276174599982664,656.3376323925398,0.0028730424770143,0.0110999627254199,17.546426062802382,0.0,2.4309563500043336,2.0,1.8619127000086677,8.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2.302448834214676,140.40071642510807,0.0,0.0,7.52097953368587,188.62005361835725,0.0,0.0224952906032449,66.18703616490099,0.0,2.0,2.0,1.5209795336858705,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.0,0.0,0.0,0.0,12.567276604295673,488.4786507220206,0.0,0.0071768280679947,14.313888251910756,0.7836383021478366,1.0,6.485468115034856,2.0818084892608173,9.05274471933053,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1.396321759504969,10.472413196287269,0.0,0.0,17.49080439876242,519.4015512168442,0.0261810329907181,0.0372245199447829,29.131260510482285,0.0,2.6981608797524848,2.0,1.0,6.188965278514907,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.8756676743068486,124.17854642292237,3.02486646513863,366.9075643174231,170.9644507459518,7336.275481131588,0.0027143434220759,0.0099735121609609,7.213707965445097,0.0,2.0,2.0,1.9751335348613697,4.925400604584109,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7.620965096277192,82.78101544865105,0.0,0.0,31.0,493.7640356019869,0.0075680667243806,0.0162549902221288,12.794044110996472,0.0,2.0,2.0,6.241930192554385,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,5.458442165101866,287.1607773603543,0.0,0.0327792288680248,20.34191215772168,0.0,1.3610385565987562,1.9025963914968909,1.3610385565987562,6.916884330203732,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,0.0,0.0,0.0,13.284165995314842,200.97213896298055,0.0,0.0053024740557542,17.71765850424203,0.0,1.7613886651049473,1.7613886651049473,1.7613886651049473,4.954445339580211,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2.975950641954741,40.21091979317645,2.96392596293211,8.891777888796332,25.831654493683185,682.794388188318,0.0063740344244967,0.0321312876111827,0.130279104630798,0.0,1.0240493580452594,1.0120246790226295,1.0601233951131483,2.0721480741357787,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,12.967661293879956,353.7978235536114,0.0,0.0165656085433748,36.18693618455675,0.0,1.0080846765300109,1.0242540295900326,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.937404967768197,261.6132806945834,2.0,278.3763748113422,37.49957763452532,1359.7364567032769,0.0,0.0041665663117867,20.22867122762176,0.0,2.874978881726266,1.562510559136867,3.250042236547468,3.687531677410601,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.7439555136238721,2.9758220544954885,0.0,0.0,14.0,335.46187136689434,0.0,0.0092531136939463,24.21889202723319,0.0,2.743955513623872,2.0,2.256044486376128,4.71977756811936,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4.0,99.4799559537937,0.0,0.0,36.92095951569614,1428.042343973612,0.0,0.0215712747006168,6.144496144556008,0.0,2.0,2.0,1.0,11.681172741406392,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,0.0,1.9115153281671848,188.44303940061,96.7794043618639,3081.9416633221394,0.0098914434878747,0.0226366151024376,0.3486670148896413,0.0,2.0,2.1769693436656308,2.823030656334369,2.707877374662523,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1.008151735617255,169.1325443877672,0.0,0.0,24.04279661199059,1433.1462990395091,0.0083163502181433,0.0069472744639824,0.0207725617525653,0.0,2.9979620660956865,2.0,3.0061138017129414,3.995924132191373,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1.8194037920952764,28.221196023233027,0.0,0.0,12.180596207904724,227.9591870659992,0.0,0.0191194215424218,47.29723835538442,0.0,2.8194037920952764,2.541788623714171,5.4582113762858295,2.3611924158094477,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,33.076866785602725,889.326952191543,0.0002196193984173,0.0038472205601174,8.393448154419554,0.0076866785602727,2.0,2.0,3.115300178404091,2.038433392801364,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,14.899782209277998,316.16907244176645,0.0039293491739915,0.00825973903332,3.954693876285543,0.0,2.2750544476805006,2.0,5.349673313916998,2.375272238402502,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.834861918066396,242.34323520808505,1.834861918066396,101.90063350667334,21.669723836132796,619.2509869465372,0.0125382192670253,0.0230311508817202,21.78638760074705,0.0,2.8348619180663954,2.0,4.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
9.2366595008041,94.6348530966414,2.4122198336013665,6.824439667202733,70.29775866881093,1738.6574933291456,0.0019108154461258,0.0158064890902535,16.084491518445688,0.0,2.0,2.0,3.88167024959795,1.7061099168006832,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2.113802960995243,101.25532363386024,0.1138029609952431,0.910423687961945,16.569014804976216,692.5471735909549,0.0,0.0119994777347046,84.01002484188953,0.0,2.0,2.113802960995243,5.170704441492864,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.524921839530299,83.81032535339736,5.84252344814091,699.8016824880758,108.77678873972572,8123.0595136707025,0.0035929818725366,0.0170169733714784,5.800452637192175,0.0,1.05249218395303,1.05249218395303,3.89501563209394,1.94750781604697,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0.0,0.0,0.0,0.0,46.73381235971958,931.6679989556808,0.0023103933530417,0.004432555557097,15.273085745157053,0.0,2.717731592891691,3.2903087905222543,1.0,1.4274228023694364,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,2.0,505.4856462104655,13.840705477336268,766.4124152799141,0.0,0.0144523172417466,72.44315505472638,0.0,2.06817427693838,4.795477169184859,1.93182572306162,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9.998556908522575,193.02191774608087,0.8577613249188958,30.307566813800985,150.69676246063128,4852.893159831299,0.0061228236829679,0.0126883337117813,11.882287380602977,0.0,2.285920441639632,2.0,4.571840883279264,1.714079558360368,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0.4271576807010437,9.910058192264216,0.0,0.0,27.0,1066.655116329572,0.0015820656106431,0.0121536038319295,51.56498437436981,0.0,2.0,2.0,4.281473042103132,3.2814730421031317,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5.592264778469566,99.44218865106774,0.0,0.0,82.79613238923478,2589.938472862894,0.0002516884284871,0.0081006018220673,6.2322781929623385,0.0,2.0,1.898066194617392,1.898066194617392,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,67.5706992740412,3312.222255354,0.0086716989118907,0.025104234813062,2.550833355464304,0.0,2.0,2.0,1.0,7.570699274041209,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0.696547064285704,0.0,0.0,0.0,24.358564771428448,2201.372568246956,0.0,0.0161160198475439,31.78969059473852,0.0,1.303452935714296,1.303452935714296,2.393094128571408,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.2711503611772196,8.473448786788111,0.0,0.0,33.18654891646834,1485.9271904535613,0.001472423498049,0.0213847117986812,0.0,0.0,2.27115036117722,2.0,5.186548916468341,10.18654891646834,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,0.0,0.0,0.0,15.373690468229478,492.9515426256677,0.0028258221272785,0.0124477905313257,8.431024833358126,0.7032886914713152,1.2967113085286848,6.813154765885261,1.5934226170573695,10.703288691471316,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.6839500508125425,49.676526498970006,1.1580249745937288,116.43954639230948,28.1111238567178,1454.459762872213,0.0,0.0201082576193939,58.6937260226828,0.0,1.1580249745937288,1.4740749237811863,5.5259250762188135,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.0,0.0,0.0,0.0,1.0,27.079780820772744,0.0,0.0,58.26243839071034,0.0,1.989636277652823,1.989636277652823,4.020727444694354,19.82381672009799,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.363529291449903,9.633526223422429,0.0,0.0,6.636470708550097,105.86294039442436,0.0242352862178366,0.0727226838283571,0.0,0.0,2.363529291449903,2.0,1.636470708550097,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
10.81834609517515,660.9066445732813,7.424461460233532,662.4871503728759,121.06115365058383,7365.653523218973,0.0059384341004739,0.0210241651732294,5.777013246759815,0.0,2.606115365058383,2.0,5.575538539766468,2.787769269883234,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4.701619486438531,45.23099618141445,0.0,0.0,122.55668202534858,2252.472355167157,0.0096796832514004,0.0227019893116359,14.29900486134638,0.0,1.298380513561469,1.895141540684407,1.0,3.7016194864385312,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6575938322438771,2.6303753289755085,0.0,0.0,28.575938322438773,676.020044148378,0.0075035522013618,0.0153094020303559,16.229238029077074,0.5260750657951018,1.6575938322438772,1.6575938322438772,2.3151876644877545,3.657593832243877,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,0.0,0.0,0.0,14.512016696107349,899.9556087602173,0.0052166782611856,0.0149277736898257,2.477216647966479,0.0661325912841179,1.4959944346308849,1.0,1.1653314782102948,1.1653314782102948,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4416078836713262,45.26833505603137,1.4416078836713262,73.29386410298943,29.74090248772724,776.7467502370315,0.0034362590915007,0.0221738314590874,20.245202699953825,0.0,2.0,2.0,3.649647302027958,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,0.0,0.062189243886112,0.6218924388611202,22.186567731658336,1076.9174137487105,0.0230691758525758,0.0356836827204946,10.451574368076152,0.0,2.031094621943056,2.0,1.968905378056944,1.31094621943056,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.922802381651152,92.46318571009309,0.5385988091744239,16.696563084407142,22.77197618348848,901.5528401710104,0.0,0.0152962477550509,23.468266715260544,0.0,2.9228023816511524,3.384203572476728,2.615796427523272,1.5385988091744238,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,11.148960236424108,326.38471970267585,0.0231379970446986,0.0391839958805181,37.22387012365666,0.0,1.9255198817879464,1.462759940893973,4.0,5.835160531954243,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.5437984948046078,13.54964583069414,0.5437984948046078,4.16912179368326,74.733723235035,3601.822141441583,0.0044391712196911,0.0115088071840714,81.52838371797338,0.0,2.0,2.0,1.0,11.631395484413824,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2.0,283.1852331253679,0.0,0.0,7.367671208348418,81.30225993900808,0.0742847356643815,0.1010253096030544,0.0,0.0,2.0,2.0,5.025753406261313,8.03863010939197,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2.077273614137362,77.67386563180906,1.0,16.710223946984893,45.86477117525962,1066.2603093044056,0.0045819443668415,0.0191275594137531,50.27670780207546,0.0,3.0,2.0,4.038636807068681,9.864771175259618,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.5020126243997505,1.5060378731992514,0.0,0.0,19.52616411719676,889.091796286115,0.0,0.0222781282337736,20.753783667304607,0.0,2.0,2.0,3.489936878001248,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6.823384461238819,144.27449382081676,2.5883077693805907,81.1200025048692,40.00123207947004,1685.28109323605,0.0007844101630715,0.0094860270479368,9.562884731001162,0.0,2.5883077693805907,2.0,4.764923308141772,6.706462155044726,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4.686706772832104,110.23969486485254,0.0,0.0,58.70407529739392,2567.056033700894,0.0,0.0116287270081053,31.487137598878057,0.0,2.0,2.0,1.343353386416052,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4.663269546819134,572.6940309440097,0.0,0.0,38.346921812723465,2574.873240106502,0.0051811257978849,0.0150963546625221,23.759808987532796,0.0,2.668365226590433,2.6632695468191336,1.0,1.3316347734095668,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.2281777171291711,0.0,0.0,0.0,24.77182228287083,983.378118869009,0.0185237347888998,0.0389489504778169,15.903640304386515,0.0,2.0,3.543644565741657,3.2281777171291712,1.2281777171291712,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.047883000797645,671.8523998669674,0.0,0.0,77.95211699920236,3737.505667763061,0.0031216896913812,0.009205517307733,8.382164381293558,0.0,2.317372333067452,2.0,2.0,6.09576600159529,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,0.0,0.037244652575674,2.0857005442377456,34.32959625363787,1386.6837675320617,0.0194741931422989,0.0384645079966904,15.891501292822536,0.0,1.037244652575674,7.776532084545956,3.888266042272978,19.329596253637867,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1.3038592582777198,13.136382027148024,0.3480703708611401,3.132633337750261,55.82315554966632,1518.2262088847665,0.0035937940585153,0.0216097384392612,10.715358456488527,0.0,2.0,3.30385925827772,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0.69300177473149,27.25222841214085,0.0,0.0,60.145577200819815,4235.984652602854,0.0083573384090882,0.0236062863188507,43.51144431392132,0.0,2.0,7.22799290107404,4.92099467580553,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5.382722543292461,94.20304371283918,2.1913612716462305,54.95981647454474,146.17578468338897,3115.686634322526,0.0020540712401735,0.0098354373312412,6.399935799750396,0.0,2.808638728353769,1.5956806358231153,2.617277456707539,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
